Merchant Id,Credit Scores
42cd9cfc00c8b65b8213df4b75f0b5f1,983.3333333
427d6071e7e84ab24f6d50df1a8aff7f,983.3333333
4270a2f34cd351ec26bb2d1b1b2fd7f3,950
422824f170dd756aa21e96a89936d081,923.0607966
42174967e0d54eedf303a49717e020bb,966.6666667
41e390a2713f4e22b04fb88951945b84,"1,000"
41dc28cfcf25bdb3566eb57b507ac11d,983.3333333
41ba1eaf157e7afc806e65229667f255,950
418c7ad085b6351c0722fc254bd6fd93,950
4002628957f70084918b0d02535b3bca,975
3ff0a6a90d233f48f63179739f794c02,967.3275178
3fbe25e98c055443d115ff2eda3e76a7,963.0248092
3f9aa18413f2cd71eed355ca12da7315,933.3333333
3ef66143a4e5311332f23b364425643e,958.3333333
3e6ea85e97be070ac89aef9c24aafd1f,983.3333333
3e51d9b5566a471230a7dabf580fc921,900
3e4e67cbedefff39bd73f98f01e7e066,983.3333333
3dc11f7a38d244ff4e3d92c3bc9433b4,958.3333333
3d9bacb87f3ac79bc833a7c96637ee07,"1,000"
3ce154e9fd3ffefc1646e6b18a35f0fa,916.6666667
3cbddfc0631041f3bebf720bf2d72e7f,923.9839034
3cbab37acac4fc1e6b3f78778d48c67d,950
3bed9f3cd52a4269e7dad4ee6d90b109,958.3333333
3be9639d99c7943bc081bd6efb458339,"1,000"
3b0fe5925876bc505ee9d4903569918d,683.3333333
3aee0457cca5b0c06f109ac3e1f0ec81,922.6895485
3a7c2a3144427d8921928f3ab3112bf7,933.3333333
3a0607d3ebfcfee2d2cca1b5ddea94c7,950
38db3aed920cf82ab059bfccbd02be6a,533.3333333
3802a790a46bbd07be516237da0ff53d,969.6280887
379ab0615d0a2f2efc9a82340d0d706b,966.6666667
375c5abc9bfb6079943ef3c297e4ac78,933.3333333
3713eb179878609202f97e30de4d5126,983.3333333
36be5aa426e24c1f0c48baa196569fdd,500
36165040b1051f2cfde3c3e5c095d3ed,983.3333333
360882f81985e81cb99c1fe7acff4a06,950
3548e4682a626fb125c56420344f8836,950
3516e6f4575546f21b86d6149b93e5bd,883.3333333
34bfa620b6b0a67ef5432d99ed9f908d,981.4009662
348dc72615fb66ecbba6107090ea3b5d,975.9674134
33a605cc890bbaa7ce78be7e4c2642a2,922.733813
33a5ab413bb8e155ad89c29dbaced31a,963.5285171
32bbbb4f197e6ac12da79c74a3714eb3,956.6037736
3217b476a98f062dbfc82e41d474c86e,841.6666667
31aa9651503a33c7f28f2a6e4d46b6e0,866.6666667
311e67bc548807edb371432ab79774c6,987.0026525
3096906059efe2c9098fe8b265ebb949,983.3333333
2f288d64ad0efe3ebc5f7ad1a464299c,966.6666667
2f1f0bdbb82e8f2a7ab031d8f2a13ee1,875
2e2fef938a5a0c8a7ae741e3bceda15c,766.6666667
2d460b68d0419e4d4bfd7459331af274,"1,000"
2d438185ab0c01cecc4d3dd530555830,983.3333333
2d3e4645899864ee72ea968175584748,"1,000"
2baa8cd302648f4e439a09b6b0627dc4,900
2aa40209d6464b0c08149542a21096c0,966.6666667
2a9fa5acb84baf915a664bb69fcbda0a,983.3333333
29f51f4a71f1a475003fb0e4b4369f55,916.6666667
29c4f178686891b4988c32f722acec62,900
29bd8ee4a548f0f0d7ae367fd837fc45,"1,000"
299efdd2e6abd58cc20b531338c1f29b,983.8249595
28654a6de7d4ac9b6c0296dd6480518e,990.0830007
28247dc5d4ba5d9f9143f3daeb80d976,979.3650794
2742ce8b147db71a731891a3126cc7d3,966.6666667
27230ac1c8d9d2828e1ff531bec85d37,941.6666667
264e480e6bcd0b8cc14787255f70adc7,883.3333333
2587a84d5ecc62e69b9c2f2135aaa331,991.811904
2576603ecb6678971b996d611796f806,976.2349067
250872eab74e4ae2d11ff2b5b3fcb1a5,966.6435024
24c9f3ef3ba1de6ac80bb6f8d3ab5503,972.2284019
246bd53a58d5edb8239fe31998b908e3,966.6666667
2410098e4a65c411c95f2499bc674175,950
2407a472adec62a8fbc80bc8665d186f,964.9974962
237fd09511472eb97261ff23fd047ee8,950
234bb0f6d31ccfa1f610bbfd3676db26,983.3333333
22a6c1cff73ac948730995eb35ed2fab,950
221445456dc0741b4debab4d0594e541,951.2003148
21ad1ab81ab86bc1f0a28494155ca096,983.4661355
2153440b490d20b849adb00e395cda04,983.3333333
20c57365ce6bc7a680720ae970cdd84b,950
1fd433222071b7939656981a34e138d4,966.6666667
1f3efc1875feead9669c87f86c1bd336,966.6666667
1e8bf043951b80f6b89626ff8dd079d2,900
1e6f5af373bf2de5a410baec413d187b,916.6666667
1d715bae5c24c728757dc4de28ae388f,983.3333333
1d3b3b04ceccbca00c3ffe32301c14d0,967.5951718
1cc41022fff57529588200b3e7d6cf96,916.6666667
1cb5c37576fe70a1c2bda65a14deb3c9,983.3333333
1b80bd6703c274cdb50d8d1fd2a020ab,966.6666667
1b800f279b707a535cffad800aeaeaa7,933.3333333
1af811e7b980f0101940cface13124d4,875
1af2a1109a75a73b1548c0b7923cb25e,974.7233131
1ae6d832e61922335167a47f41211a30,969.9126496
1a185e0ea466724a2b5f0f58db623804,975.762172
19cf1c682563549e02deafa750198137,967.7330896
1962233978ffd7b03d3ba3fe154fd0b4,916.6666667
191cc8b4fec4a6a6ab1841f62d972a09,900
18b52216a73590bbbbf9fc5d1342cee5,975
1891648454a00d2d8dd79ad2f06c489b,958.3333333
18590eb21db64301d0c222f8db9f348b,959.5495393
180745e06ccac17de188c262befc7e80,975
17a9e577ab7b749bfb086d5ce17c87d9,950
170d889b454173db5ca041019ce726de,943.6177715
1654b4d90dd364d2796bdbd590189e7d,912.9638793
14fd9fb569a4f7693950b8a7f2e66699,966.6666667
13d496ee7ae7724e17163726555e9201,983.3333333
12cf61015dbb60bea4c9c58726ef99b1,900
12452dd35f55e1556457ff81819baf53,949.143469
119e5d5c4ad46aae06cd490f9f1f0c5a,916.6666667
119d40d185a81e620d94a8a76447a8a3,979.4883009
11419fdaff2e04e1c87673ef257b8f7d,950
1003d98ad99b26605042ec3c65eaad87,966.6666667
0ff9d41871184a7b3d80f580eaba64e1,983.3333333
0fea24d4edf999326dfa6c1d6f887b99,950
0fcc5ac1bbaac3be1fa30da40fb270ee,816.6666667
0f81b047222c179c20bfeef2b050f038,966.6666667
0ea50e88822a30ab6cd93ba4a082d614,983.7940379
0d7f37e64bc5ef898e26c8a6ba5fc3ae,983.3333333
0d29d12b8c2169b35189bdffd68a7995,912.5115848
0cd940e3777d07175f91e5b9654ea377,915.6242182
0c6d6a43f740c1fedbff4204e98d7dc5,"1,000"
0bbdc347e92a5620378c0a4d4201c2c9,941.6666667
09c039292630f588a0528fb457d63c7e,"1,000"
0999249d744e29a92e6606abb5620b26,983.3333333
094f3a84fcbe15357590cf6443480728,943.5114504
09311e7cbe99236ab784c0c3210a5cc3,982.9988194
08a35fbd01aa5aae7e04350b3dde1c4f,981.3301282
087922069d5f8521a882f0c871d5e236,966.6666667
0870efc24a9c3073a12ba0e9b94624f8,929.8961938
07bed16fc4f5a2539b6eefecf39ba6a1,983.3333333
07a67ed4993e8d90f7c65ab21bd108dc,716.6666667
076673b5b8c462ab461780d8bd92fc80,980.185648
072e81e77edf6f7370bc290b32c9bb81,700
071767cf5f372135e407cc508808884b,944.4444444
0643cb8c5dac72fc8afc173e1aa0345a,916.6666667
057780a9e2f50918c3f2e1f3151e26b4,983.3333333
04c455d6b39c86a589befeb9e5299924,943.1654676
042d5795f8a89756d19c4d5aff933e18,929.1139241
02fce00eb4a9c52051d6fb0898ffdb70,983.3333333
02ea66ee24d57e28534493c0c161231d,883.3333333
0296180846117c18b191f21af98bc49e,950
01fbfea89bc39920f9f35c8f16a42c7c,966.6666667
01f8343e378b1ae8d0b66c992e7f7563,925
01f302980181fb494f4524da6f6e62ea,950
01e3e50deb2d5cc8772b4e099e69d52b,941.6666667
01d78762404bda95e72a3f612703cd77,966.6666667
00c732314b3dc955a8fc15f24ac22aa5,981
00837adcbf018255e8a069691476349f,946.0894661
ff89e8ee1db049c810a2da86c84c6bd5,978.5714286
ff5a32529137a0ce614e6a37307423c5,904.7267356
fea09b9bafc9c8cc8e70078a2597137a,971.4285714
fdeddef3cb23e821e3b9924bbfbea96b,957.1428571
fc90faeb4f4398087962737098bc4f08,985.7142857
fba2373edb0695aa6e4d1962101d336d,957.1428571
fb4032c5962cea1e0365d6e49fe381c4,942.8571429
fa8ab6faf7d3b90b8acde33f72c2c19b,930.879422
f9d15850234291f8df6f03c468fb5cc7,500
f8fc4456b3e4ab97f332db5c895cf24c,985.7142857
f81e312ca3fbd61d515bb65deac0259c,971.4285714
f6a2eb4359b3e0baa88b12ada7e277c7,907.1428571
f62929066df4820f3f830db99ab4b2b1,900
f59a9d184ae210c411e7b82fee0da781,950
f4a2ddac491ec7c236d4fb5deb32389f,936.4118092
f48428566b48ed439216d2ab979cf367,979.9866355
f45294032b2e5b5b46a3866bc7f585e3,985.7142857
f4071ac22bda84246af6bdfcb91165a9,971.4285714
f3f798dc6b150abe265d77c3e46538a9,986.5930128
f3af7f8e240b8928adaa8040cef7c762,964.8428626
f3af38a9500cfc72614a7cb788e5a56b,"1,000"
f33d24234403ab352c4fcaaa86d9aedf,971.4285714
f338ee966b0240a58cc1dbf24855dd26,971.4285714
f1d9309c3db996161088c6270466d4a1,942.8571429
f1ac33797e3d4ab2d0b070ff01be7e10,914.2857143
f1a516c3df4b0cb6357261b7478bcc77,"1,000"
f101b3dd147d3e1f3b0a318c1e3281ad,928.5714286
f0bb3998ecaeb173eb14c2522672d204,500
efb6206a3f821bf7e5942b654dc6f6cf,990.6554307
ee4964b67b4973938e2d83c3467ae09a,964.2857143
ecd4a7de5184c020031a17f6074b08df,985.7142857
ec7d9fbb9f600ee99ac6b03d0e370442,971.4285714
ec721811e61b2ea5fa515964ceb95067,971.4285714
ec470ad3d3fb68337b14d514b9e73238,957.1428571
eb77afcb88421c88cb10287d8454c457,977.2871718
e9720a717745574cd81f22b988c3d190,911.5842128
e93986263b3dd1fc6fb954d49a2c6d9b,964.2857143
e9356c402558dcf285db53208880d47e,971.4285714
e92f8652bd0a7d03abf8dbba343fc3b2,871.4285714
e8bc152a87cbc84b954fb8d7d2220554,938.284251
e87aa34f01aa73e24b213553bc7fac8f,950
e73f706c780fe6b7b5e0334d4a2a1834,988.249694
e6e81d52a1b939039e37f5ae2c34e1e9,985.7142857
e622b94cb147f49c7f7d6730764eec6c,978.5714286
e5db66bba654d252799d032161b7ccf5,985.7142857
e46a846e522b549e338296fece070d70,985.6060606
e3b3b2defd8850a7e14f39c27198e37e,928.5714286
e38512da01f544d8202f0255634bbcfa,921.4285714
e37d9170a3efe711ce2a5eb3df2253dd,971.4285714
e36f0c740bb07ffe60a85e7e5816afba,985.7142857
e2e495edc31bdc4fe9517af2ddcb3202,985.7142857
e2b50c88ec705a24d075478459c7289c,967.3410995
e250aeccb637b5cd26e029252aa6f18e,985.7142857
e0f4d7c0453ad5d27b69eba851357a31,971.4285714
e0a41d6b1a54a1d9f53b68d5acdbadea,985.7142857
e090d9560a902fa840d0b6024df0d503,922.9309985
e07c7d69b5b26f6ed17e514e404d77ea,988.4768382
e001afac15fd6f035c71ff45c396b7b1,978.8302498
def4b3c066db4312b70c1eda8c7b4ed9,957.1428571
de7e76952411d036ca4b58ffcf37bfe7,842.8571429
ddead90c7bad2479a91aba6ce2df57e6,950
d9b025209632dbdbed25af88052fa510,964.2857143
d97abcf66ea8d5818ebf5eb128f0de13,942.8465255
d85193a61c2dbfdede40aef6cbd30c88,987.4389393
d749d0b67ad63cd0b51b761a33e94d1e,990.6976744
d72c7a86e0bc85817bd5eba72a1743bf,985.7142857
d6d7babb957cc1fe1222012574e5d62d,969.5958279
d64d22972024ef8ce1c16e28b18ebf69,971.4285714
d61bb5d7e3fea9f44169ba63b3f4c0cc,960.7900512
d613ca9ece1fec54ec026f15b9a000b2,971.4285714
d5f400101c5eee6127e88172b8f6bab0,957.0527523
d56a5489205fde270a6d8744f980f38f,985.7142857
d4afb21e80b0ee73eb195dc97c2229e1,985.7142857
d3547395bd58fd67456dffd021f65181,981.9245147
d3272a819b09ced96c69e22f183cc88e,"1,000"
d1f6b0f22fb84f1e2ee58c9481de0e5e,944.3830571
d1a2e2c71e5005bbe63c38c58d1f5981,921.4285714
d01ff946debcea49b8eac60c3413ddff,971.8266254
cfe71b56ffde077f3eb3d1966deea144,987.9413933
cfb5325c83ad40797068e162c50ee5a0,926.3129399
cf4298addd63275b043eb83dc27f0ed3,957.1428571
cecd01c1eb84f4f0f2b48e121c8a62f5,985.7142857
ce3ecbaee3cc8014c4c2cba7b7106a38,953.541322
cd2d79224cd58d9c9bccc3c9622e208f,911.7239301
cc8b0fd0c67331254fa93558244e9d25,961.9246862
cc73444ec9f0dd62d140fd540bf641c8,871.4285714
cb7f687a2fc2e8ab554e419a119082ab,"1,000"
ca0d22d37cb60dc532f77c4fb4d5f5fe,971.4285714
c9a4268367a43297ba960eb5bd78155c,969.4814511
c8e8e237bfc7a4643f9c5f2841f1622f,985.7142857
c86eba049d18b7595a04798a11c55535,985.7142857
c86af7db552f16a11c2e3308074154ac,900
c84a078bfb8db791cf8e1f73e780e09a,985.7142857
c82136c47a41441c53ac7e24efcb7cbe,913.3333333
c7b591af74393bac468f20e73f66fc6a,914.2857143
c758b4a011a1d5310a2a4371608b01bd,993.6312275
c712da56ef432ac2c0485556cf452be6,980.7475527
c600aed790cd1367661aa24eb24ee7f0,950
c5fdc43e3e79280af7214abf7376eb31,947.5468332
c4e4e58273db0a045aa4e5715e137372,974.8426089
c45a64fbbbb4e71b4686f07d84fd1328,971.4285714
c3cae332add85ca7a367122214373bdd,871.4285714
c36c3d7e84c2823e397bdbb28a240b0a,920.2335859
c34990f6267603084a127506928b8bfd,700
c2a44dbaa9791140fc6a52822fa09203,903.072445
c26aa1f661d1ee206e2bbac5d5d850e7,985.7142857
c2669488ccce76efff3b94dcd2362ee6,975
c1560dcc81212226bd9140ee7312063a,957.1428571
c1210dd1376c754b78be3d9709965276,963.1863186
c0bf581dc5c2abecaf2385d8845f0c91,991.3888889
c0a8d0c999b2f80a8fe99deb269ed572,828.5714286
c08e8ccb849e9c048f2c10393009642d,"1,000"
bfab7c9921675f37e7e2bc75d7d7f0b5,"1,000"
bf656545d2987d758d4e901a97576e39,957.1428571
bec65d6663d936a46f3a0f8ff7faa35b,957.1428571
bddf76687dc8ab77f05b2e75fd3176c3,635.7142857
bdb5086ac7f2435d08939ea1b143574a,957.1428571
bd199668c31bd6a8ae4733d26f2c373c,985.7142857
bbe6445ca28586ce6f293d9dabc1c579,942.8571429
bbbd1d359c2c24d983dc1a62a8dff389,978.5714286
bbbbd43f98a71e0d67a800f6f8bd1e24,957.1428571
bb24c3e3687e57b7db6ec47711b21770,"1,000"
b9898a075a88a716e033643db71261e9,971.4285714
b8537f8112eb9d12c07b54466205ce09,985.7142857
b81aeffef33a1dcee1d683f3239b56f1,971.4285714
b817bff7a1b7d56197dabbeb9018d52b,985.7142857
b7da6c184018c1c085e1e025ba678014,957.1428571
b7aee80335268a4c2bc6bc5ba337b4e1,965.447213
b764c0b7d7147e2aa3a46a290c8f47f4,985.7142857
b72f9cbbf758eeb01390a575b779741d,"1,000"
b70f8430dbc3d96299c2f9ccf95a0ad0,914.2857143
b70cbf9796f10cb59eabad854ce1ca91,964.2857143
b6ace61be45e2672e8143485a8faf30b,985.7142857
b69719d0f5c4234e6be19ff63d7f0ff5,980.942623
b5406d17464c51725d615be9b72629fd,914.2857143
b4fd263bb699f424cdb6a662af0049b2,985.7142857
b4d585f96e00b2f359a5b50d42dccbdd,957.1292322
b41881c640370b91ef82212bb42e666b,"1,000"
b3f2784f11449ba054835ce14db00d76,900
b3d5aea8ffe9bbb580d7bc4da4503075,964.2857143
b3c6f53619ce7496216184f880eac8bd,957.6282478
b31d6f39e5d5dc13ca4a3bcc809a3dcc,971.4285714
b30c5a7870fbc95c66810d556e92f625,985.7142857
b2c1a5be96d86358bf7e55238b7da044,978.5714286
b2811dbdb880a3ab010b5a092d1ce126,962.3595506
b23e3eef00df2a3f75ef3dc58903b70b,966.6666667
b1ab8aea23da706493a95512b29c7dd7,971.4285714
b17c44705baa151946cca111b7196cae,985.7142857
b082c8137e3c95d6c45daaa322f2a724,957.1428571
b02ee9d17c3b943affa39f55282793fc,942.8571429
aff71375ac1acbe384b7ff4f4952c6ff,"1,000"
af813cf15db4f68e748187db4a9e6098,935.7142857
af363449e6605ee02d7d3d77a30da634,980.7395898
ae496b29ec212aad1ad85a86656f5c28,942.8571429
ad860e305e76fc20607f2eaf9525378c,971.4285714
acf03541bce60ecb8a4c02a9805f6667,971.4285714
acaeaba2d1a0d7d9ff7fe68fdc858b24,721.4285714
ab74cae52afa59f5ab50f79a6599f236,950
aa92ae094ea15d74a793a7976daf3768,942.8571429
aa0df4a35184f6ae24fbb050d7df7e4d,971.4285714
a9a82b0b868b6252298fb3f261209f90,957.1428571
a9a3bba50d9eb12b8a7c9da2b074c6d6,971.4285714
a894588c9dc670e2f2a5d2f521faf7f9,971.4285714
a83d567f09e542dbe66a7e1a9430504a,950
a7dd919daac1912b0af5f349eb99df56,942.8571429
a7d614240f442faa6e68823c78ba72c8,942.8571429
a714b6bada5e4ad469abf003c9d2c3d8,928.5714286
a6318a06779515c45a6c99520689ee32,728.5714286
a4c0d34e173fd0b41a2232fcad6c9fc1,842.8571429
a409a00df31982807386f27f8dc84407,957.1428571
a377a022498719f6566b287f2bff012e,985.7142857
a3606ccc20c737974fce876906a56e94,"1,000"
a344918f23428ba2167ec557b09a2369,985.7142857
a30edd66e0c90f10ed3309ba92b18dcd,952.4243879
a22f0b57a763bdb95e7a8911daadde36,985.396559
a1fd7136ae21c5ad3aa9d5d3873825a1,985.7142857
a0c54b07baadfd3c42e5a02a4fdb95da,942.8571429
9fca30adda6cfcf3fa2d1e0b15e69691,959.6968519
9f97faba4ab1bf7f860a9d6b372b1684,971.4285714
9f324771c56d0992131272eec059ccb8,971.4285714
9e1f10e4ad1f09457c81d8dbd9dd254f,985.7142857
9e1c131de41a24f3d70789a01d5b2574,914.8954332
9d8b281de25ef60bb0c3c368ae3feb8d,933.5409723
9d4b1d47b7d7dc4f23ba245dbfcdf235,964.2857143
9d120ada9eb2da286352159f945234ef,921.7001435
9ca88f7c3d669c4e000ccb177076f1a0,972.4292616
9bf4a3500a3d1198df75512492692cb2,957.1428571
9b56450adfcd114a0498a60457ebdeff,985.7142857
9b4247c3399414a1c16a6cc81ec2cbed,607.1428571
9b18fa61dad7129ff0a090458bc182b0,985.7521537
9aca1e318536945ec8cd56c6e95ac3ac,985.7142857
9a9a0d6f9d270e7aadc0d4e0a7b11c6b,973.4285714
9a993917980a1319b27acd7ead4cd93b,950
991b499bc45394c77e00daa945bf9353,932.4373083
98a98e334db28b842d67e1308c1cf0db,974.7273894
9842f78343bdc165e7ce09357fa53ff3,942.8571429
971022bc7230674181610c8ea54c5b3a,985.7142857
969bb2dbd0635f035cdda7c92e1af640,938.3377309
944a44559d151ead6928aae68985669c,924.9342451
9428d919b9c9a485c6e308d67aa7664b,985.7142857
93f12878f8e60f5421ee530a9aa44068,942.8571429
935587fb38add6e643e5230de90ba5b8,957.1428571
933aef03173f263ee5b7eb84a5dd19e1,942.8571429
92a7881427b4548fca6a406e4a67b3c0,928.1744335
92549314a3186484cef8b49f255a5f60,950
923008396284aa23c5993cf446e5ffa6,714.2857143
9181303866f74e72f4b4b39ffbd6a330,990.6914894
917652aa518c7e4f75a9f41bbf03909e,985.7142857
90f6a7f5cdd8f8f753cdcfaf51b207ef,988.5057471
90d5fbaba9810f5536422ab00ce1889c,946.911958
9084c6f938aedee18e63af5c2167ecab,977.8966132
9054d41bf13c37a866aab8a2b72834eb,927.3092369
901c80c227545c9760281fa0807de7c1,985.7142857
8f5d1c52e7545c7072e15113a7d120e2,914.2857143
8ee775796ad80c055cc9750194e85d66,964.2857143
8ee70d149f99204cd4757ec7648fbe44,958.5322723
8ebebccf6eb0f8dd18110e2e900fe23b,971.4285714
8e9368bb8083221506d9b1c83c5c7d95,828.5714286
8e6386593ca0e8602ff05a069fa23777,949.2859143
8e405713cd41ad508ce77a2100524158,"1,000"
8e20b73baa901db582feedc7c8a267df,"1,000"
8dc56b3dd5380fcd7402ce0fbc75cb1e,935.7142857
8d65c6715c690c06859128920715b807,985.7142857
8d170421d9c04fb868ac5659d190a548,985.7142857
8cefe14c12e449c300927f027c87e657,"1,000"
8cc8075d6d8ad3c5134e1818aa3bfb4f,942.8571429
8bb7e9b359214147c19df99f9271ade9,954.1807809
8b9eb2c56745032c4a25a0e8b80a7fe5,977.3722628
8a89c904021d40e2ef4637468b0107b9,988.7631234
8a651c4c515c208bd8a2088f20775499,907.4988638
8a61fd28fffe9a20df6f546be1dfdaf4,971.4285714
89ffff7b8d7d48403685344754816cf3,964.2857143
89c0fc798cddf41a971384b4ae47abd1,958.7366893
89b900df9b4d8a5522d01ec3909de97d,"1,000"
88fb5c7695333f12a8d9742e0f166e25,912.1359223
884a06e5988eb41cfbd466142929bffe,900
87cfce46808816925e2c93c578a4c177,983.7190352
871a6f53ba8bda0e260763ab2cf3b1c8,945.4852471
871035ec5613dfdd75b913890257f0f8,928.5714286
866b759098d23bec8afef3d7098b4ca5,975.7489301
8648107e9d700e1a8569e4c5132653ae,962.5
8616a04da49617d93603c3304cc0fb6f,985.7142857
85e0e46a3e85338013b171618e707a0c,971.4285714
8432be8851df136a58d983f7d8a877f6,985.7142857
83c5e87562b294b468ac06ea06919851,923.1213873
836110814c14bd02e250ee7e64437e21,971.4285714
8231e51e35fb63336c2a335c81812f71,972.3962258
80f2ef940c5fbde8721e90963c00c8c0,957.1428571
80de47d7309654c8de0fd54726cab0fd,971.4285714
80d68c37e1666fec0b037484551a4e96,928.5714286
8096afef2eb6a6d226c2fbfdcd1038a7,985.7142857
7fd1d5cec910c61b1864a51eb7e18cbc,971.6385011
7e4cd8798fbef433ffb66813aafd22bf,961.1517976
7e47c4797cee72fec2eed8b9c6d1e71a,985.7142857
7d1ca441acca88b450e706d65533dbd2,944.5229682
7c7ca569b2d00a8b3f0a8bef9238fa0f,971.4285714
7c44f8b5abdadad504f328a5d46c16e4,985.7142857
7c11bd99cf3e777d8ce1eaec4f46bc4f,938.1132075
7bcfc1da9dbf54ffe24fdd2acbf5284b,964.2857143
7ba3d18c5505882a3cd13357386135fb,985.7142857
7793ad9e4c3ed46a70b0be09275e1546,957.7442415
76b3ab3925d00210582f4535d7c7f4ea,986.1542024
75a505fb0306c88fd672faa2325adbf3,985.7142857
755ac88bb64f9363cd02e1d26ffc61a4,985.7142857
752f91f951f6d2943d76cf5cb844097b,972.4518614
74a190a673b9880b825416fd36a44eb3,900
749c91aaa33b0b8c1a8a1af630946e8f,985.7142857
73f395ad9b1623e5e3b6d1f010f7adb6,907.1428571
73be7d1ef52c3dbc9a5d726288d8a4ba,990.1435577
739befafbab95d66b36ab14e9f04f86e,928.5714286
734ccf5dd370319044e5dc8b32bcd1c9,953.9877301
732e8277feb283afe0c4703473dae5fa,957.1428571
72c9daf868e0dbbe403d8af5fa0f6ff3,985.7142857
72aea028970a23b6530c7faa987905e0,957.1428571
7268b745404a24f8c0d3c833be3ec546,971.4285714
7249336f5cc7918d5c0523cc0645eefb,942.8571429
71f0603a717117b0bc2df3f784862801,850
6fad521eccb011f87db75444e82f0b70,900
6f93a6d1842f4e8e49a681f6ac5a9433,900
6f69fa86accf2dca7fb4e3e12b3d29b4,983.0804552
6f0956fae7de2194dc30f0df36807afc,957.1428571
6ea947fde5371a78fad2073889877405,971.4285714
6e55488d6ff6d23004268e9ffda371a2,964.2857143
6cd8e7e075bcecdb13462f6dbf490cee,931.4056447
6bfb99cf1f7265cf0b0227bb48fd8837,970.2658709
6ba927e95e97f5564105147a9d188931,980.9204219
6b7e80fb125280eae868d5bd1a9e441d,961.6160781
6b2e61517f5965478204d7ee862b4f86,"1,000"
6b1e4ccdd469e7c0f4411a468b7910f7,985.7142857
6a6473a176c5b12154e94436ee0c8268,957.1428571
6921d91ae4933b24542de258c6c622a9,985.7142857
68f7706048943bb1314c6cf8e18a99e4,985.7142857
68dad4509908e9a208274a1ca8135221,942.8571429
68517c00f64bfd1a89efa1fc94274710,978.5714286
67ec9e8decb48e53b1dd1f6514ff7a5b,957.1428571
662d13c3c1a75ac1050059592c46bacd,985.7142857
65edada0381aafb9a29e77f921388349,908.4793669
65681c8163b75125b7d7b4fcded9c512,985.7142857
652901ebfb11a3676763839aa0a4c33f,964.2857143
641e0c2c35e72adecd8639eb76ebfa18,995.4063604
63947ae3848501f86fba6a7d3bb9f598,951.2203877
62611f644861ec6f9ffb746019a644bb,905
612a7cbfdc8bd3f32d5e1b2f8da3110a,871.4285714
604f0d5ba77ca09c22ac4cfd98a439ac,959.3652984
604ed2b8703ee490b93a502ef83743ce,957.1428571
6024972e86390347b7a744e35e3c27c7,977.7654164
5ffeb4b17ffb5626bc964f2c8b4f9cf3,971.4285714
5ecf438e3ba6480cc3a438114d08f6c5,936.920435
5dc8c5a8868c77ddf8a8e1aa840c8884,"1,000"
5db2ed0b85a235ec531f042e939b2f38,972.7300334
5da3439c3b145a86ea7a11afe14140b4,500
5d9a211be011de4a592120e7cdbe585a,885.7142857
5d5fb81695efe05e819b08eb4deecf01,928.5714286
5d3d1a17bfceed6d6fbd9cd2bf5c619e,967.9188296
5b18caad9f604f12b0705acba0ed409e,972.1498804
5adb9efda92501648f9dcc408a5e9b11,828.5714286
5ac9c3bd672d0e14247178d733ad0038,914.2857143
5abf7f21178fa1c7498de4e7cd4ee8c0,971.4285714
5a9261e940edbb56aab440902b1454e2,857.1428571
5a8a0f2779706d8eff072fa34acfb143,985.7142857
5a6b6c6b993ef2367fe2f14754c37f17,986.7682792
5a47e8396aec590c7706662f94114ebe,942.8571429
59f0551cd55e5761260ad066a45fe5d7,979.6166134
59c54dd9224cf1c5931c0bed93d13252,986.6666667
58eda19795477cda385783b84ee92827,985.7142857
5731aa8d9e5c68f714f27b12ece7f95f,957.1428571
565522bde84055243d0f05be2541f592,"1,000"
5604c82ce88f84958ff32d850f4edeb0,970.1177285
55f333b00c3cd872e9afc52918b0fd46,936.3622573
55800f507f23744a2ecc26abc97ccc8e,971.4285714
534c0f34b391183f0c5ed4790ba7cc9b,978.5714286
529769a35ecc41dae7f6604808b82783,864.2857143
5251a57602a66d951ca7a8a66643ee51,985.7142857
51b803d4fbdc0aabee63aed6dcba8247,971.4285714
518d52eee664842ce523e2cce507315c,892.8571429
5172ecfa5b06f4ba672d958bd7e152b8,985.7142857
516b8df29049cf343bd64025d40f22e3,993.4004771
500043abdba70838b1082b45444ca3d2,928.5714286
4f3c4963a4f52c5456d841e7c670984d,985.7142857
4e2a3c5332c92654090b105e3723479f,871.4285714
4d77684d8d734f437896ddbc0d6e8e47,934.6031746
4c7f61d9fd360230d1981473ace76c48,500
4bd6a2a0403d0b5c3157bae3ac4fc601,985.7142857
4bbef9d1354586336831ab1b4e321f95,941.8536585
4b602c3f2f6b86b43ad406fd438e09a8,985.7142857
4b5355f08f0d25f1d2749af98089dae4,957.1428571
4b29d87b5af3f9aa61de19da5ad4454a,964.2857143
4af455c264cf269a141d01d8ab29ad97,857.1428571
496de70cdb579aa363b818cbb913d108,962.4738822
496c5ec9635f46692fdbf58f3a0837f0,"1,000"
49490f256a90aff2c2c4e151515fe241,978.5714286
491fdb54cfd7bf75bc55e23a31dfbf2b,985.7142857
48a1660574e7c9d801d73001bc0b0c1d,978.5714286
484b14e6d9fc0c708fea9bf168b20571,959.5553335
47e4a2ad30a17cd96b743882023d2750,978.5714286
47dfc8ff4929ef7202a7f1cc6312b105,985.7142857
47da00bdd38a0f2a32f08eeb620070c3,972.8867624
